speed,object_distance,visibility,weather,sensor_delay,road_condition,result,stopping_distance,margin,effective_deceleration,failure_probability,predicted_result
80,5,Poor,Rain,0.15,Wet,FAIL,59.234245138384566,-54.234245138384566,6.12,0.9906142950937576,FAIL
80,10,Poor,Rain,0.15,Wet,FAIL,59.234245138384566,-49.234245138384566,6.12,0.9906142950937576,FAIL
120,15,Poor,Clear,0.1,Wet,FAIL,108.36601307189544,-93.36601307189544,6.8,0.9905966184914334,FAIL
100,15,Poor,Clear,0.1,Wet,FAIL,78.95787944807553,-63.95787944807553,6.8,0.9905966184914334,FAIL
80,15,Moderate,Clear,0.15,Wet,FAIL,52.977487291212775,-37.977487291212775,6.8,0.9905949750793335,FAIL
80,10,Moderate,Rain,0.1,Wet,FAIL,55.90091180505124,-45.90091180505124,6.12,0.9905936591037963,FAIL
120,15,Moderate,Rain,0.15,Wet,FAIL,115.7770515613653,-100.7770515613653,6.12,0.9905925402770434,FAIL
100,15,Moderate,Rain,0.15,Wet,FAIL,83.87295247317034,-68.87295247317034,6.12,0.9905925402770434,FAIL
100,15,Poor,Clear,0.15,Wet,FAIL,80.34676833696443,-65.34676833696443,6.8,0.9905920636261177,FAIL
120,15,Poor,Clear,0.15,Wet,FAIL,110.03267973856212,-95.03267973856212,6.8,0.9905920636261177,FAIL
100,15,Poor,Clear,0.25,Wet,FAIL,83.1245461147422,-68.1245461147422,6.8,0.990576872576797,FAIL
120,15,Poor,Clear,0.25,Wet,FAIL,113.36601307189544,-98.36601307189544,6.8,0.990576872576797,FAIL
80,15,Poor,Clear,0.1,Wet,FAIL,54.08859840232389,-39.08859840232389,6.8,0.9905717058870926,FAIL
120,15,Poor,Rain,0.15,Wet,FAIL,119.11038489469864,-104.11038489469864,6.12,0.990570615865973,FAIL
100,15,Poor,Rain,0.15,Wet,FAIL,86.65073025094813,-71.65073025094813,6.12,0.990570615865973,FAIL
80,15,Moderate,Rain,0.15,Wet,FAIL,57.01202291616234,-42.01202291616234,6.12,0.9905667684147994,FAIL
80,15,Poor,Rain,0.1,Dry,FAIL,52.071330589849104,-37.071330589849104,7.2,0.9905664803579629,FAIL
80,15,Poor,Clear,0.15,Wet,FAIL,55.199709513435,-40.199709513435,6.8,0.9905617830979052,FAIL
80,15,Poor,Rain,0.15,Wet,FAIL,59.234245138384566,-44.234245138384566,6.12,0.9905471787306517,FAIL
80,5,Poor,Fog,0.05,Dry,FAIL,52.977487291212775,-47.977487291212775,6.8,0.9904781187930463,FAIL
80,10,Poor,Fog,0.05,Dry,FAIL,52.977487291212775,-42.977487291212775,6.8,0.9904781187930463,FAIL
80,10,Good,Clear,0.1,Wet,FAIL,49.64415395787944,-39.64415395787944,6.8,0.9904763911554341,FAIL
80,5,Good,Clear,0.1,Wet,FAIL,49.64415395787944,-44.64415395787944,6.8,0.9904763911554341,FAIL
120,10,Good,Clear,0.25,Wet,FAIL,106.69934640522878,-96.69934640522878,6.8,0.9904756343438329,FAIL
100,5,Good,Clear,0.25,Wet,FAIL,77.56899055918664,-72.56899055918664,6.8,0.9904756343438329,FAIL
120,5,Good,Clear,0.25,Wet,FAIL,106.69934640522878,-101.69934640522878,6.8,0.9904756343438329,FAIL
100,10,Good,Clear,0.25,Wet,FAIL,77.56899055918664,-67.56899055918664,6.8,0.9904756343438329,FAIL
120,5,Good,Fog,0.25,Wet,FAIL,121.11687812379856,-116.11687812379856,5.779999999999999,0.9903558842673146,FAIL
100,5,Good,Fog,0.25,Wet,FAIL,87.581165363749,-82.581165363749,5.779999999999999,0.9903558842673146,FAIL
80,10,Good,Clear,0.25,Wet,FAIL,52.977487291212775,-42.977487291212775,6.8,0.9903529069751965,FAIL
80,5,Good,Clear,0.25,Wet,FAIL,52.977487291212775,-47.977487291212775,6.8,0.9903529069751965,FAIL
120,10,Good,Fog,0.25,Wet,FAIL,121.11687812379856,-111.11687812379856,5.779999999999999,0.9903420586995662,FAIL
100,10,Good,Fog,0.25,Wet,FAIL,87.581165363749,-77.581165363749,5.779999999999999,0.9903420586995662,FAIL
120,5,Good,Rain,0.1,Dry,FAIL,97.16049382716052,-92.16049382716052,7.2,0.990332911743337,FAIL
100,5,Good,Rain,0.1,Dry,FAIL,70.25034293552812,-65.25034293552812,7.2,0.990332911743337,FAIL
100,10,Poor,Clear,0.05,Wet,FAIL,77.56899055918664,-67.56899055918664,6.8,0.9903090567135024,FAIL
120,10,Poor,Clear,0.05,Wet,FAIL,106.69934640522878,-96.69934640522878,6.8,0.9903090567135024,FAIL
120,5,Poor,Clear,0.05,Wet,FAIL,106.69934640522878,-101.69934640522878,6.8,0.9903090567135024,FAIL
100,5,Poor,Clear,0.05,Wet,FAIL,77.56899055918664,-72.56899055918664,6.8,0.9903090567135024,FAIL
60,15,Moderate,Rain,0.1,Slippery,FAIL,39.22398589065256,-24.223985890652564,5.04,0.9903063122734338,FAIL
100,5,Good,Rain,0.15,Dry,FAIL,71.63923182441701,-66.63923182441701,7.2,0.9902844891850213,FAIL
120,5,Good,Rain,0.15,Dry,FAIL,98.82716049382718,-93.82716049382718,7.2,0.9902844891850213,FAIL
80,10,Poor,Clear,0.05,Wet,FAIL,52.977487291212775,-42.977487291212775,6.8,0.9902824501749112,FAIL
80,5,Poor,Clear,0.05,Wet,FAIL,52.977487291212775,-47.977487291212775,6.8,0.9902824501749112,FAIL
60,5,Good,Fog,0.1,Slippery,FAIL,39.17833800186742,-34.17833800186742,4.76,0.9902810728393885,FAIL
60,10,Good,Fog,0.1,Slippery,FAIL,39.17833800186742,-29.178338001867417,4.76,0.9902810728393885,FAIL
120,10,Good,Rain,0.1,Dry,FAIL,97.16049382716052,-87.16049382716051,7.2,0.9902788184313496,FAIL
100,15,Moderate,Clear,0.0,Slippery,FAIL,85.5599647266314,-70.5599647266314,5.6,0.9902784471565654,FAIL
80,15,Moderate,Clear,0.0,Slippery,FAIL,57.42504409171076,-42.42504409171076,5.6,0.9902784471565654,FAIL
120,15,Moderate,Clear,0.0,Slippery,FAIL,119.20634920634924,-104.20634920634924,5.6,0.9902784471565654,FAIL
100,15,Poor,Fog,0.05,Wet,FAIL,87.581165363749,-72.581165363749,5.779999999999999,0.9902722513986724,FAIL
100,5,Moderate,Rain,0.1,Dry,FAIL,73.0281207133059,-68.0281207133059,7.2,0.9902602792644497,FAIL
120,5,Moderate,Rain,0.1,Dry,FAIL,100.49382716049384,-95.49382716049384,7.2,0.9902602792644497,FAIL
80,5,Moderate,Rain,0.15,Dry,FAIL,50.96021947873799,-45.96021947873799,7.2,0.9902509255335683,FAIL
100,5,Moderate,Clear,0.15,Dry,FAIL,69.05864197530865,-64.05864197530865,8.0,0.9902405236476127,FAIL
120,5,Moderate,Clear,0.15,Dry,FAIL,94.44444444444446,-89.44444444444446,8.0,0.9902405236476127,FAIL
120,10,Moderate,Rain,0.1,Dry,FAIL,100.49382716049384,-90.49382716049384,7.2,0.9902299887721437,FAIL
100,10,Moderate,Rain,0.1,Dry,FAIL,73.0281207133059,-63.028120713305896,7.2,0.9902299887721437,FAIL
100,10,Good,Rain,0.15,Dry,FAIL,71.63923182441701,-61.63923182441701,7.2,0.9902290921158474,FAIL
120,10,Good,Rain,0.15,Dry,FAIL,98.82716049382718,-88.82716049382718,7.2,0.9902290921158474,FAIL
120,10,Moderate,Clear,0.15,Dry,FAIL,94.44444444444446,-84.44444444444446,8.0,0.9902280700487374,FAIL
100,10,Moderate,Clear,0.15,Dry,FAIL,69.05864197530865,-59.058641975308646,8.0,0.9902280700487374,FAIL
80,10,Moderate,Rain,0.15,Dry,FAIL,50.96021947873799,-40.96021947873799,7.2,0.9902231599567918,FAIL
120,15,Moderate,Fog,0.1,Wet,FAIL,119.4502114571319,-104.4502114571319,5.779999999999999,0.9902068844403015,FAIL
100,15,Moderate,Fog,0.1,Wet,FAIL,86.19227647486011,-71.19227647486011,5.779999999999999,0.9902068844403015,FAIL
100,10,Poor,Rain,0.05,Wet,FAIL,83.87295247317034,-73.87295247317034,6.12,0.9901973216080411,FAIL
80,5,Poor,Rain,0.05,Wet,FAIL,57.01202291616234,-52.01202291616234,6.12,0.9901973216080411,FAIL
120,5,Poor,Rain,0.05,Wet,FAIL,115.7770515613653,-110.7770515613653,6.12,0.9901973216080411,FAIL
120,10,Poor,Rain,0.05,Wet,FAIL,115.7770515613653,-105.7770515613653,6.12,0.9901973216080411,FAIL
80,10,Poor,Rain,0.05,Wet,FAIL,57.01202291616234,-47.01202291616234,6.12,0.9901973216080411,FAIL
100,5,Poor,Rain,0.05,Wet,FAIL,83.87295247317034,-78.87295247317034,6.12,0.9901973216080411,FAIL
60,15,Moderate,Clear,0.1,Slippery,FAIL,36.468253968253975,-21.46825396825397,5.6,0.9901921324553765,FAIL
60,15,Poor,Clear,0.25,Slippery,FAIL,40.63492063492064,-25.63492063492064,5.6,0.9901837847539954,FAIL
80,15,Poor,Fog,0.05,Wet,FAIL,59.38527916613268,-44.38527916613268,5.779999999999999,0.9901595375068549,FAIL
100,15,Good,Clear,0.15,Slippery,FAIL,86.94885361552029,-71.94885361552029,5.6,0.9901491461424105,FAIL
120,15,Good,Clear,0.15,Slippery,FAIL,120.8730158730159,-105.8730158730159,5.6,0.9901491461424105,FAIL
80,15,Moderate,Fog,0.1,Wet,FAIL,58.274168055021576,-43.274168055021576,5.779999999999999,0.9901474183462853,FAIL
60,5,Poor,Fog,0.1,Wet,FAIL,37.362552864282975,-32.362552864282975,5.779999999999999,0.9901401928018887,FAIL
60,10,Poor,Fog,0.1,Wet,FAIL,37.362552864282975,-27.36255286428297,5.779999999999999,0.9901401928018887,FAIL
60,5,Moderate,Rain,0.05,Slippery,FAIL,38.39065255731923,-33.39065255731923,5.04,0.9901347051789214,FAIL
60,10,Moderate,Rain,0.05,Slippery,FAIL,38.39065255731923,-28.39065255731923,5.04,0.9901347051789214,FAIL
100,15,Good,Rain,0.05,Wet,FAIL,78.31739691761479,-63.31739691761479,6.12,0.9901267764018172,FAIL
120,15,Good,Rain,0.05,Wet,FAIL,109.11038489469864,-94.11038489469864,6.12,0.9901267764018172,FAIL
100,10,Poor,Clear,0.0,Dry,FAIL,67.66975308641975,-57.66975308641975,8.0,0.9901150236818553,FAIL
120,10,Poor,Clear,0.0,Dry,FAIL,92.7777777777778,-82.77777777777779,8.0,0.9901150236818553,FAIL
100,5,Poor,Clear,0.0,Dry,FAIL,67.66975308641975,-62.66975308641975,8.0,0.9901150236818553,FAIL
120,5,Poor,Clear,0.0,Dry,FAIL,92.7777777777778,-87.77777777777779,8.0,0.9901150236818553,FAIL
100,15,Moderate,Clear,0.25,Wet,FAIL,80.34676833696442,-65.34676833696442,6.8,0.9901010782649033,FAIL
80,5,Moderate,Rain,0.25,Wet,FAIL,59.234245138384566,-54.234245138384566,6.12,0.9900923786390589,FAIL
120,5,Moderate,Rain,0.25,Wet,FAIL,119.11038489469864,-114.11038489469864,6.12,0.9900923786390589,FAIL
100,5,Moderate,Rain,0.25,Wet,FAIL,86.65073025094811,-81.65073025094811,6.12,0.9900923786390589,FAIL
80,15,Good,Clear,0.15,Slippery,FAIL,58.53615520282187,-43.53615520282187,5.6,0.9900794064451022,FAIL
100,10,Moderate,Rain,0.25,Wet,FAIL,86.65073025094811,-76.65073025094811,6.12,0.9900666127676189,FAIL
80,10,Moderate,Rain,0.25,Wet,FAIL,59.234245138384566,-49.234245138384566,6.12,0.9900666127676189,FAIL
60,10,Moderate,Rain,0.25,Slippery,FAIL,41.72398589065256,-31.723985890652564,5.04,0.990059771500032,FAIL
60,5,Moderate,Rain,0.25,Slippery,FAIL,41.72398589065256,-36.72398589065256,5.04,0.990059771500032,FAIL
80,5,Good,Fog,0.25,Dry,FAIL,52.977487291212775,-47.977487291212775,6.8,0.9900449422973043,FAIL
120,15,Poor,Rain,0.05,Dry,FAIL,102.16049382716052,-87.16049382716051,7.2,0.9900431488439567,FAIL
100,15,Poor,Rain,0.05,Dry,FAIL,74.41700960219478,-59.41700960219478,7.2,0.9900431488439567,FAIL
60,5,Moderate,Fog,0.25,Wet,FAIL,38.19588619761631,-33.19588619761631,5.779999999999999,0.9900220581256154,FAIL
80,15,Moderate,Clear,0.25,Wet,FAIL,55.199709513435,-40.199709513435,6.8,0.9900179201203875,FAIL
80,10,Good,Fog,0.25,Dry,FAIL,52.977487291212775,-42.977487291212775,6.8,0.9900010963645478,FAIL
80,5,Good,Fog,0.25,Wet,FAIL,59.38527916613268,-54.38527916613268,5.779999999999999,0.9899920672143023,FAIL
60,10,Moderate,Fog,0.25,Wet,FAIL,38.19588619761631,-28.19588619761631,5.779999999999999,0.9899899019911655,FAIL
100,15,Poor,Fog,0.0,Wet,FAIL,86.19227647486011,-71.19227647486011,5.779999999999999,0.9899871903776394,FAIL
120,15,Poor,Fog,0.0,Wet,FAIL,119.4502114571319,-104.4502114571319,5.779999999999999,0.9899871903776394,FAIL
80,10,Good,Fog,0.25,Wet,FAIL,59.38527916613268,-49.38527916613268,5.779999999999999,0.9899782416465541,FAIL
80,5,Moderate,Clear,0.15,Dry,FAIL,47.53086419753086,-42.53086419753086,8.0,0.9899672678600624,FAIL
100,15,Good,Fog,0.15,Wet,FAIL,84.80338758597122,-69.80338758597122,5.779999999999999,0.9899633086483324,FAIL
120,15,Good,Fog,0.15,Wet,FAIL,117.78354479046524,-102.78354479046524,5.779999999999999,0.9899633086483324,FAIL
80,10,Moderate,Clear,0.15,Dry,FAIL,47.53086419753086,-37.53086419753086,8.0,0.989954397803175,FAIL
60,10,Good,Fog,0.05,Slippery,FAIL,38.34500466853409,-28.345004668534088,4.76,0.989953679126122,FAIL
120,5,Moderate,Rain,0.05,Wet,FAIL,112.44371822803195,-107.44371822803195,6.12,0.9899515468074306,FAIL
100,5,Moderate,Rain,0.05,Wet,FAIL,81.09517469539256,-76.09517469539256,6.12,0.9899515468074306,FAIL
60,5,Good,Rain,0.15,Slippery,FAIL,38.39065255731923,-33.39065255731923,5.04,0.9899436012510833,FAIL
60,10,Good,Rain,0.15,Slippery,FAIL,38.39065255731923,-28.39065255731923,5.04,0.9899436012510833,FAIL
60,5,Moderate,Clear,0.0,Slippery,FAIL,34.801587301587304,-29.801587301587304,5.6,0.989937823047447,FAIL
60,10,Moderate,Clear,0.0,Slippery,FAIL,34.801587301587304,-24.801587301587304,5.6,0.989937823047447,FAIL
80,15,Good,Rain,0.05,Wet,FAIL,52.5675784717179,-37.5675784717179,6.12,0.9899282499350791,FAIL
100,10,Moderate,Rain,0.05,Wet,FAIL,81.09517469539256,-71.09517469539256,6.12,0.9899212786337431,FAIL
120,10,Moderate,Rain,0.05,Wet,FAIL,112.44371822803195,-102.44371822803195,6.12,0.9899212786337431,FAIL
100,15,Moderate,Rain,0.1,Wet,FAIL,82.48406358428144,-67.48406358428144,6.12,0.9898910735749993,FAIL
120,15,Moderate,Rain,0.1,Wet,FAIL,114.11038489469864,-99.11038489469864,6.12,0.9898910735749993,FAIL
120,15,Poor,Clear,0.25,Dry,FAIL,101.11111111111111,-86.11111111111113,8.0,0.9898896432356942,FAIL
120,5,Good,Fog,0.1,Dry,FAIL,101.69934640522878,-96.69934640522878,6.8,0.9898882442326882,FAIL
60,15,Poor,Clear,0.05,Slippery,FAIL,37.3015873015873,-22.301587301587304,5.6,0.9898815481933572,FAIL
80,15,Poor,Fog,0.0,Wet,FAIL,58.274168055021576,-43.274168055021576,5.779999999999999,0.9898762770080726,FAIL
60,15,Poor,Fog,0.1,Wet,FAIL,37.362552864282975,-22.36255286428297,5.779999999999999,0.9898649089613223,FAIL
120,10,Good,Clear,0.0,Slippery,FAIL,115.8730158730159,-105.8730158730159,5.6,0.9898563371739275,FAIL
100,10,Good,Clear,0.0,Slippery,FAIL,82.78218694885362,-72.78218694885362,5.6,0.9898563371739275,FAIL
100,5,Good,Clear,0.0,Slippery,FAIL,82.78218694885362,-77.78218694885362,5.6,0.9898563371739275,FAIL
120,5,Good,Clear,0.0,Slippery,FAIL,115.8730158730159,-110.8730158730159,5.6,0.9898563371739275,FAIL
100,15,Poor,Clear,0.25,Dry,FAIL,74.6141975308642,-59.6141975308642,8.0,0.9898549900284734,FAIL
120,10,Good,Fog,0.1,Dry,FAIL,101.69934640522878,-91.69934640522878,6.8,0.9898427380533622,FAIL
100,10,Good,Fog,0.1,Dry,FAIL,73.40232389251997,-63.40232389251997,6.8,0.9898427380533622,FAIL
100,5,Good,Fog,0.1,Wet,FAIL,83.41449869708234,-78.41449869708234,5.779999999999999,0.9898291603536651,FAIL
120,5,Good,Fog,0.1,Wet,FAIL,116.11687812379856,-111.11687812379856,5.779999999999999,0.9898291603536651,FAIL
80,5,Moderate,Rain,0.05,Wet,FAIL,54.78980069394012,-49.78980069394012,6.12,0.9898186747448021,FAIL
100,10,Good,Fog,0.1,Wet,FAIL,83.41449869708234,-73.41449869708234,5.779999999999999,0.9898144079322693,FAIL
120,10,Good,Fog,0.1,Wet,FAIL,116.11687812379856,-106.11687812379856,5.779999999999999,0.9898144079322693,FAIL
80,10,Good,Clear,0.0,Slippery,FAIL,55.20282186948853,-45.20282186948853,5.6,0.9898025908678937,FAIL
80,5,Good,Clear,0.0,Slippery,FAIL,55.20282186948853,-50.20282186948853,5.6,0.9898025908678937,FAIL
100,5,Moderate,Fog,0.0,Wet,FAIL,83.41449869708234,-78.41449869708234,5.779999999999999,0.9897915914882554,FAIL
120,5,Moderate,Fog,0.0,Wet,FAIL,116.11687812379856,-111.11687812379856,5.779999999999999,0.9897915914882554,FAIL
80,10,Moderate,Rain,0.05,Wet,FAIL,54.78980069394012,-44.78980069394012,6.12,0.9897884065711147,FAIL
60,15,Moderate,Clear,0.25,Slippery,FAIL,38.968253968253975,-23.96825396825397,5.6,0.9897634878740812,FAIL
120,10,Moderate,Fog,0.0,Wet,FAIL,116.11687812379856,-106.11687812379856,5.779999999999999,0.9897575063798245,FAIL
100,10,Moderate,Fog,0.0,Wet,FAIL,83.41449869708234,-73.41449869708234,5.779999999999999,0.9897575063798245,FAIL
80,15,Moderate,Rain,0.1,Wet,FAIL,55.90091180505124,-40.90091180505124,6.12,0.9897160414952481,FAIL
60,10,Good,Rain,0.1,Slippery,FAIL,37.5573192239859,-27.5573192239859,5.04,0.9897064674165573,FAIL
60,5,Good,Rain,0.1,Slippery,FAIL,37.5573192239859,-32.5573192239859,5.04,0.9897064674165573,FAIL
100,15,Moderate,Clear,0.1,Wet,FAIL,76.18010167029774,-61.18010167029775,6.8,0.9896759122965848,FAIL
120,15,Moderate,Clear,0.1,Wet,FAIL,105.03267973856212,-90.03267973856211,6.8,0.9896759122965848,FAIL
60,15,Moderate,Fog,0.15,Wet,FAIL,36.529219530949646,-21.529219530949646,5.779999999999999,0.9896756143997092,FAIL
80,5,Moderate,Fog,0.0,Wet,FAIL,56.05194583279935,-51.05194583279935,5.779999999999999,0.9896668699183641,FAIL
120,15,Good,Rain,0.0,Slippery,FAIL,126.89594356261026,-111.89594356261026,5.04,0.9896541300043811,FAIL
100,15,Good,Rain,0.0,Slippery,FAIL,90.43699784440524,-75.43699784440525,5.04,0.9896541300043811,FAIL
80,10,Moderate,Fog,0.0,Wet,FAIL,56.05194583279935,-46.05194583279935,5.779999999999999,0.9896327848099331,FAIL
80,15,Good,Rain,0.0,Slippery,FAIL,60.101900842641584,-45.101900842641584,5.04,0.9896287226802502,FAIL
100,15,Poor,Fog,0.1,Dry,FAIL,78.95787944807553,-63.95787944807553,6.8,0.9896155432819531,FAIL
120,15,Poor,Fog,0.1,Dry,FAIL,108.36601307189544,-93.36601307189544,6.8,0.9896155432819531,FAIL
80,15,Good,Fog,0.15,Wet,FAIL,57.16305694391046,-42.16305694391046,5.779999999999999,0.9895809682548926,FAIL
80,10,Poor,Rain,0.0,Wet,FAIL,55.90091180505124,-45.90091180505124,6.12,0.9895779173019503,FAIL
120,10,Poor,Rain,0.0,Wet,FAIL,114.11038489469864,-104.11038489469864,6.12,0.9895779173019503,FAIL
80,5,Poor,Rain,0.0,Wet,FAIL,55.90091180505124,-50.90091180505124,6.12,0.9895779173019503,FAIL
100,10,Poor,Rain,0.0,Wet,FAIL,82.48406358428144,-72.48406358428144,6.12,0.9895779173019503,FAIL
100,5,Poor,Rain,0.0,Wet,FAIL,82.48406358428144,-77.48406358428144,6.12,0.9895779173019503,FAIL
120,5,Poor,Rain,0.0,Wet,FAIL,114.11038489469864,-109.11038489469864,6.12,0.9895779173019503,FAIL
60,15,Moderate,Rain,0.25,Slippery,FAIL,41.72398589065256,-26.723985890652564,5.04,0.9895763707366368,FAIL
120,5,Moderate,Clear,0.25,Dry,FAIL,97.7777777777778,-92.7777777777778,8.0,0.989567467648494,FAIL
100,5,Moderate,Clear,0.25,Dry,FAIL,71.83641975308642,-66.83641975308642,8.0,0.989567467648494,FAIL
60,10,Good,Clear,0.25,Slippery,FAIL,37.3015873015873,-27.301587301587304,5.6,0.9895615793594912,FAIL
60,5,Good,Clear,0.25,Slippery,FAIL,37.3015873015873,-32.301587301587304,5.6,0.9895615793594912,FAIL
100,10,Moderate,Clear,0.25,Dry,FAIL,71.83641975308642,-61.83641975308642,8.0,0.9895550434047549,FAIL
120,5,Moderate,Rain,0.05,Dry,FAIL,98.82716049382718,-93.82716049382718,7.2,0.9895540241940118,FAIL
100,5,Moderate,Rain,0.05,Dry,FAIL,71.63923182441701,-66.63923182441701,7.2,0.9895540241940118,FAIL
60,10,Poor,Fog,0.0,Wet,FAIL,35.69588619761631,-25.69588619761631,5.779999999999999,0.9895399319185788,FAIL
60,5,Poor,Fog,0.0,Wet,FAIL,35.69588619761631,-30.69588619761631,5.779999999999999,0.9895399319185788,FAIL
60,5,Good,Clear,0.1,Slippery,FAIL,34.801587301587304,-29.801587301587304,5.6,0.9895345147959768,FAIL
80,15,Moderate,Clear,0.1,Wet,FAIL,51.86637618010167,-36.86637618010167,6.8,0.9895294082224148,FAIL
80,10,Poor,Clear,0.0,Dry,FAIL,46.41975308641975,-36.41975308641975,8.0,0.9895214241043802,FAIL
80,5,Poor,Clear,0.0,Dry,FAIL,46.41975308641975,-41.41975308641975,8.0,0.9895214241043802,FAIL
120,10,Moderate,Rain,0.05,Dry,FAIL,98.82716049382718,-88.82716049382718,7.2,0.989520728497191,FAIL
100,10,Moderate,Rain,0.05,Dry,FAIL,71.63923182441701,-61.63923182441701,7.2,0.989520728497191,FAIL
80,5,Good,Rain,0.15,Dry,FAIL,48.73799725651577,-43.73799725651577,7.2,0.9895099511834443,FAIL
120,5,Moderate,Rain,0.25,Dry,FAIL,105.49382716049384,-100.49382716049384,7.2,0.9895041756534209,FAIL
100,5,Moderate,Rain,0.25,Dry,FAIL,77.19478737997257,-72.19478737997257,7.2,0.9895041756534209,FAIL
100,15,Good,Fog,0.0,Slippery,FAIL,94.93982778296504,-79.93982778296504,4.76,0.9894991987173792,FAIL
120,15,Good,Fog,0.0,Slippery,FAIL,133.38001867413635,-118.38001867413637,4.76,0.9894991987173792,FAIL
100,15,Good,Clear,0.15,Wet,FAIL,74.79121278140886,-59.79121278140886,6.8,0.9894792933453769,FAIL
120,15,Good,Clear,0.15,Wet,FAIL,103.36601307189544,-88.36601307189545,6.8,0.9894792933453769,FAIL
120,10,Moderate,Rain,0.25,Dry,FAIL,105.49382716049384,-95.49382716049384,7.2,0.9894766311243263,FAIL
100,10,Moderate,Rain,0.25,Dry,FAIL,77.19478737997257,-67.19478737997257,7.2,0.9894766311243263,FAIL
80,5,Good,Fog,0.1,Wet,FAIL,56.05194583279935,-51.05194583279935,5.779999999999999,0.989461644696674,FAIL
120,15,Poor,Clear,0.15,Dry,FAIL,97.7777777777778,-82.7777777777778,8.0,0.9894561621721885,FAIL
60,15,Good,Fog,0.15,Slippery,FAIL,40.01167133520075,-25.011671335200752,4.76,0.9894543996787775,FAIL
80,10,Good,Rain,0.15,Dry,FAIL,48.73799725651577,-38.73799725651577,7.2,0.9894494726481362,FAIL
80,10,Good,Fog,0.1,Wet,FAIL,56.05194583279935,-46.05194583279935,5.779999999999999,0.9894468922752784,FAIL
60,15,Moderate,Fog,0.0,Slippery,FAIL,39.17833800186742,-24.178338001867417,4.76,0.9894462560258793,FAIL
80,15,Poor,Rain,0.05,Dry,FAIL,50.96021947873799,-35.96021947873799,7.2,0.9894219625124654,FAIL
100,15,Poor,Clear,0.15,Dry,FAIL,71.83641975308643,-56.83641975308643,8.0,0.9894173645012809,FAIL
80,15,Good,Fog,0.0,Slippery,FAIL,62.98371200331985,-47.98371200331985,4.76,0.9893865473288816,FAIL
80,5,Moderate,Rain,0.1,Dry,FAIL,49.84910836762688,-44.84910836762688,7.2,0.9893281681139889,FAIL
120,15,Moderate,Fog,0.15,Dry,FAIL,106.69934640522878,-91.69934640522878,6.8,0.9893276839093967,FAIL
100,15,Moderate,Fog,0.15,Dry,FAIL,77.56899055918664,-62.568990559186645,6.8,0.9893276839093967,FAIL
120,15,Moderate,Rain,0.25,Wet,FAIL,119.11038489469864,-104.11038489469864,6.12,0.9893253726778006,FAIL
100,15,Moderate,Rain,0.25,Wet,FAIL,86.65073025094811,-71.65073025094811,6.12,0.9893253726778006,FAIL
80,15,Moderate,Rain,0.25,Wet,FAIL,59.234245138384566,-44.234245138384566,6.12,0.9893253726778006,FAIL
80,15,Good,Clear,0.15,Wet,FAIL,50.75526506899055,-35.75526506899055,6.8,0.9893208598452656,FAIL
80,10,Moderate,Rain,0.1,Dry,FAIL,49.84910836762688,-39.84910836762688,7.2,0.9892959920615659,FAIL
80,5,Moderate,Clear,0.25,Dry,FAIL,49.75308641975309,-44.75308641975309,8.0,0.989288169963141,FAIL
80,10,Moderate,Clear,0.25,Dry,FAIL,49.75308641975309,-39.75308641975309,8.0,0.9892753302215305,FAIL
100,5,Moderate,Fog,0.1,Dry,FAIL,76.18010167029774,-71.18010167029774,6.8,0.9892144406496645,FAIL
120,5,Moderate,Fog,0.1,Dry,FAIL,105.03267973856212,-100.03267973856212,6.8,0.9892144406496645,FAIL
120,15,Poor,Rain,0.05,Wet,FAIL,115.7770515613653,-100.7770515613653,6.12,0.9892031612755634,FAIL
100,15,Poor,Rain,0.05,Wet,FAIL,83.87295247317034,-68.87295247317034,6.12,0.9892031612755634,FAIL
60,5,Poor,Fog,0.05,Wet,FAIL,36.529219530949646,-31.529219530949646,5.779999999999999,0.9891823570581886,FAIL
60,10,Poor,Fog,0.05,Wet,FAIL,36.529219530949646,-26.529219530949646,5.779999999999999,0.9891823570581886,FAIL
100,5,Moderate,Clear,0.0,Wet,FAIL,73.40232389251997,-68.40232389251997,6.8,0.9891779239737628,FAIL
